iter	Logloss
446	0.02197317886
447	0.02196050262
448	0.02195065498
449	0.021945755
450	0.02192715263
451	0.02190369415
452	0.02186498642
453	0.02184740067
454	0.02183351707
455	0.02181841278
456	0.02181142235
457	0.02178552246
458	0.02176706123
459	0.02175963211
460	0.02174218369
461	0.02173257065
462	0.02172574234
463	0.02170469093
464	0.02168926048
465	0.02168207932
466	0.02165693665
467	0.02163745499
468	0.02162807083
469	0.02159717941
470	0.02157800865
471	0.02156975365
472	0.02155293655
473	0.02151885033
474	0.02151036453
475	0.0214832077
476	0.02146116829
477	0.02143896866
478	0.02142572594
479	0.02140798378
480	0.02139081573
481	0.02136938858
482	0.02135375023
483	0.02133754158
484	0.02132310486
485	0.02130774307
486	0.02129325294
487	0.0212853508
488	0.02126870728
489	0.02125657272
490	0.02125052643
491	0.0212446804
492	0.02119109344
493	0.02117489624
494	0.02112900734
495	0.02111546326
496	0.02110198593
497	0.02108282471
498	0.02107716751
499	0.02106053543
500	0.02102330399
501	0.02099536896
502	0.02097765541
503	0.02094688606
504	0.02092913437
505	0.02090527153
506	0.0208976841
507	0.02089295959
508	0.02087088394
509	0.02083520889
510	0.02080153465
511	0.02078719711
512	0.02078026009
513	0.02076653862
514	0.02074963379
515	0.02072859955
516	0.02071768188
517	0.02070212936
518	0.02067220688
519	0.02065711784
520	0.02064789391
521	0.02063421631
522	0.02060136032
523	0.02058107376
524	0.0205641098
525	0.02055111694
526	0.02052788162
527	0.0205086441
528	0.0204935112
529	0.02048612595
530	0.02047163773
531	0.02045349884
532	0.02043978882
533	0.02042556
534	0.02041226387
535	0.02039836502
536	0.02038023376
537	0.02036610031
538	0.02033452606
539	0.02031377411
540	0.02030116844
541	0.02028264236
542	0.02026626205
543	0.02024232483
544	0.0202238884
545	0.02021757889
546	0.02020044327
547	0.02018191528
548	0.02016699028
549	0.02013709259
550	0.02012235451
551	0.02009388351
552	0.02007918167
553	0.02006304169
554	0.02004350281
555	0.02003090858
556	0.02000178909
557	0.01999168015
558	0.01997319794
559	0.01995518303
560	0.01992979813
561	0.01991732788
562	0.01990699768
563	0.01989479828
564	0.01987618065
565	0.01983548927
566	0.01980708694
567	0.01979033089
568	0.01976338959
569	0.01974757004
570	0.01972182465
571	0.01968317032
572	0.01966569901
573	0.01965139008
574	0.01963570976
575	0.01962158585
576	0.019596838
577	0.01958193588
578	0.01957078362
579	0.01955372238
580	0.01954203224
581	0.01953305626
582	0.01951690292
583	0.01950524139
584	0.01949162292
585	0.01948027039
586	0.01945860291
587	0.01943870926
588	0.01941781616
589	0.01940338135
590	0.0193856411
591	0.01937463379
592	0.01936629868
593	0.01935054779
594	0.01933778572
595	0.01932720566
596	0.01931592178
597	0.01929907799
598	0.01929103088
599	0.01927462196
600	0.01926439285
601	0.01925241661
602	0.01922532272
603	0.01921377182
604	0.01919493866
605	0.01918018341
606	0.01916320419
607	0.01915243912
608	0.01913881302
609	0.01912734985
610	0.01911615372
611	0.01910645676
612	0.019085289
613	0.01907449722
614	0.01906069946
615	0.01905015564
616	0.01903222084
617	0.01901786041
618	0.01899858475
619	0.01899019241
620	0.01897683907
621	0.01896401215
622	0.01895087433
623	0.01894288445
624	0.01893354225
625	0.01892353821
626	0.01890737152
627	0.01889723778
628	0.01888260269
629	0.01887350464
630	0.01886398315
631	0.01884983063
632	0.01883579826
633	0.01882596207
634	0.01881443405
635	0.01880567932
636	0.01879713821
637	0.01878194809
638	0.01876888466
639	0.01875561523
640	0.01874661636
641	0.01873419571
642	0.0187233448
643	0.01871504974
644	0.01870211411
645	0.01868592072
646	0.01868215179
647	0.01867175293
648	0.01865970612
649	0.01865045166
650	0.01863302231
651	0.01862506866
652	0.01860762024
653	0.01859519196
654	0.01857285118
655	0.01855654335
656	0.01853466797
657	0.01851284409
658	0.01848991966
659	0.01848690605
660	0.01846592331
661	0.01844363022
662	0.01842299652
663	0.01841024208
664	0.01839339447
665	0.01837318039
666	0.01834792519
667	0.01832821274
668	0.01830750275
669	0.01829192352
670	0.01827302551
671	0.01825314522
672	0.01824567413
673	0.01823595619
674	0.01821780396
675	0.0181986351
676	0.0181909523
677	0.01816467667
678	0.01814844894
679	0.01813607788
680	0.0181267395
681	0.01810266304
682	0.01809553909
683	0.01807804108
684	0.01807506943
685	0.01805363846
686	0.01803786087
687	0.01802565575
688	0.0180103569
689	0.01799326897
690	0.01796947861
691	0.0179571209
692	0.01794074059
693	0.01793146515
694	0.01792423248
695	0.01791228676
696	0.01790322495
697	0.01788296127
698	0.01787046242
699	0.0178456974
700	0.01783850098
701	0.01783146477
702	0.01781480598
703	0.01778627396
704	0.0177620163
705	0.01775518036
706	0.01774658966
707	0.01772113991
708	0.0177118187
709	0.01770894814
710	0.01770381546
711	0.01769725609
712	0.01768262863
713	0.0176647892
714	0.01765603638
715	0.01763058472
716	0.01762242126
717	0.01761963654
718	0.01761693954
719	0.01760159302
720	0.01758420181
721	0.0175764389
722	0.01756792831
723	0.01753591919
724	0.01752030945
725	0.01751544189
726	0.01749954987
727	0.01748791504
728	0.01747980881
729	0.0174684906
730	0.0174602356
731	0.01745555496
732	0.01744063377
733	0.01741679001
734	0.01740937996
735	0.01739455605
736	0.01736421204
737	0.01734893608
738	0.01734291077
739	0.01732801628
740	0.01730528641
741	0.01728691101
742	0.01727551842
743	0.01725558853
744	0.01719558144
745	0.01715791702
746	0.01714352798
747	0.01712174416
748	0.01710771561
749	0.01706578445
750	0.01705871582
751	0.01704508781
752	0.01703820419
753	0.01701576805
754	0.01697528267
755	0.01696845245
756	0.01695536995
757	0.01694884682
758	0.01693155289
759	0.01689670181
760	0.01687326813
761	0.01686702347
762	0.01686094284
763	0.01682257652
764	0.01681654739
765	0.01680369186
766	0.01676670074
767	0.01673878479
768	0.01672932816
769	0.01672345734
770	0.01671115112
771	0.01669026566
772	0.01668447876
773	0.01666786766
774	0.01666232109
775	0.0166412735
776	0.0166358223
777	0.01662277031
778	0.01660663986
779	0.01657095337
780	0.01656559753
781	0.01655538559
782	0.01652420044
783	0.01650406265
784	0.01649067688
785	0.01648555946
786	0.01648056984
787	0.01645868683
788	0.01645383835
789	0.01644995499
790	0.01643847275
791	0.01642555809
792	0.01640105438
793	0.01638920975
794	0.01638162231
795	0.01637616348
796	0.01637226295
797	0.0163482151
798	0.01634444427
799	0.01632528114
800	0.01632074165
801	0.01630687523
802	0.01630310822
803	0.01629173279
804	0.01627264786
805	0.01626898193
806	0.01625781059
807	0.01624684906
808	0.01623566818
809	0.01622509956
810	0.01621721077
811	0.01619849968
812	0.01617481041
813	0.01614910126
814	0.01613112068
815	0.01610980415
816	0.01609956741
817	0.01609609604
818	0.01608840942
819	0.01607347107
820	0.01606351089
821	0.01605605316
822	0.0160371666
823	0.01602226067
824	0.01598726177
825	0.01598219585
826	0.01597727776
827	0.01596324348
828	0.0159390192
829	0.01592158413
830	0.01588634014
831	0.01587664032
832	0.01585404587
833	0.01583385277
834	0.01582945824
835	0.01582404232
836	0.01581105137
837	0.0158040123
838	0.01579681587
839	0.01579001427
840	0.01578038025
841	0.01577105045
842	0.01576382637
843	0.01575305367
844	0.01574970818
845	0.01573654366
846	0.01571415901
847	0.01570544434
848	0.0157012434
849	0.01569296551
850	0.01565880013
851	0.01565473843
852	0.01564850903
853	0.01564539623
854	0.01562809181
855	0.01561114502
856	0.01559408569
857	0.01558194351
858	0.01555656815
859	0.01552345943
860	0.01551310539
861	0.01548113823
862	0.01546875572
863	0.01543392658
864	0.01542392731
865	0.01540144253
866	0.01536917973
867	0.01536516285
868	0.01533704185
869	0.01532085991
870	0.01531696129
871	0.01529547691
872	0.01528714371
873	0.01527702713
874	0.01527325344
875	0.01526520824
876	0.01525746441
877	0.01522502518
878	0.01522134781
879	0.01520849991
880	0.01520178127
881	0.01518777657
882	0.015183918
883	0.01515266609
884	0.01514007187
885	0.01511762619
886	0.01508539963
887	0.01507633018
888	0.01505272579
889	0.01502222061
890	0.01501746845
891	0.0150054884
892	0.01498535442
893	0.01496043777
894	0.01495576668
895	0.01494900608
896	0.01492638683
897	0.01491290665
898	0.01490108395
899	0.01487236595
900	0.01486355591
901	0.01484092617
902	0.01482250023
903	0.01481208801
904	0.01480276012
905	0.0147695713
906	0.01473918533
907	0.01472771931
908	0.01469575214
909	0.01466905022
910	0.01465914726
911	0.014649683
912	0.01464567089
913	0.014631423
914	0.01462234688
915	0.01460985756
916	0.01460400486
917	0.01459833717
918	0.01458515167
919	0.01458135986
920	0.01457420063
921	0.01456072807
922	0.01455454922
923	0.01454854584
924	0.01453219128
925	0.01452823067
926	0.0145246315
927	0.0145078907
928	0.01450654793
929	0.01450238609
930	0.01448743725
931	0.01447749615
932	0.01445615768
933	0.0144435358
934	0.01439279079
935	0.0143859539
936	0.01437325478
937	0.01435730171
938	0.01434680748
939	0.01433722878
940	0.01433184052
941	0.01431110191
942	0.01430773735
943	0.01430420971
944	0.01429080391
945	0.01427181816
946	0.01425928593
947	0.01423912525
948	0.01421805763
949	0.01420616722
950	0.01419386673
951	0.01417418098
952	0.01415487957
953	0.01415129852
954	0.01414505959
955	0.01413099861
956	0.01411213017
957	0.01409468937
958	0.01408590126
959	0.01407741547
960	0.01406923866
961	0.01405700397
962	0.01403740692
963	0.01402548599
964	0.01401186562
965	0.01400133896
966	0.01398966217
967	0.01398031712
968	0.01396843529
969	0.01396307373
970	0.01391848946
971	0.01388304234
972	0.013855299
973	0.01383982849
974	0.01382283211
975	0.01381705475
976	0.01381195927
977	0.0137961483
978	0.0137809639
979	0.01376582813
980	0.01376019287
981	0.01374912453
982	0.01373754311
983	0.01372900963
984	0.01372561455
985	0.01371693707
986	0.01368851376
987	0.01367152023
988	0.01365069962
989	0.01362729931
990	0.01360141373
991	0.01358493614
992	0.01356642723
993	0.01356262589
994	0.01354993725
995	0.01354461479
996	0.01352877522
997	0.013510849
998	0.01350252247
999	0.01348697758
